lab_id_number,date_ordered,sample_name,ordered_by,notebook_page_number,srm_order_number,srm_sample_number,assay,tissue,tumor_type,species,failed,notes,extra_unnamed_col1,source_file,source_sheet
MDSEQ7547,45985,T1 4-57,Everest Ouyang,NA,865285,3404786,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7548,45985,T1 4-4,Everest Ouyang,NA,865285,3404787,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7549,45985,T1 4-59,Everest Ouyang,NA,865285,3404788,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7550,45985,T1 4-61,Everest Ouyang,NA,865285,3404789,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7551,45985,T1 4-63,Everest Ouyang,NA,865285,3404790,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7552,45985,C13 5-3,Everest Ouyang,NA,865285,3404791,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7553,45985,C13 5-5,Everest Ouyang,NA,865285,3404792,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7554,45985,C13 5-7,Everest Ouyang,NA,865285,3404793,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7555,45985,C13 5-9,Everest Ouyang,NA,865285,3404794,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7556,45985,C13 5-11,Everest Ouyang,NA,865285,3404795,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7557,45985,N23 3-96,Everest Ouyang,NA,865285,3404796,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7558,45985,N23 3-63,Everest Ouyang,NA,865285,3404797,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7559,45985,N23 3-65,Everest Ouyang,NA,865285,3404798,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7560,45985,N23 3-67,Everest Ouyang,NA,865285,3404799,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7561,45985,N23 3-69,Everest Ouyang,NA,865285,3404800,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7562,45985,N23 3-71,Everest Ouyang,NA,865285,3404801,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7563,45985,N23 3-73,Everest Ouyang,NA,865285,3404802,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7564,45985,N23 3-98,Everest Ouyang,NA,865285,3404803,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7565,45985,N23 4-2,Everest Ouyang,NA,865285,3404804,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7566,45985,N23 4-4,Everest Ouyang,NA,865285,3404805,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7567,45985,N23 3-75,Everest Ouyang,NA,865285,3404806,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7568,45985,N23 3-77,Everest Ouyang,NA,865285,3404807,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7569,45985,N23 3-79,Everest Ouyang,NA,865285,3404808,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7570,45985,B5 4-66,Everest Ouyang,NA,865285,3404809,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7571,45985,B5 4-68,Everest Ouyang,NA,865285,3404810,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7572,45985,B5 4-39,Everest Ouyang,NA,865285,3404811,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7573,45985,B5 4-41,Everest Ouyang,NA,865285,3404812,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7574,45985,B5 4-43,Everest Ouyang,NA,865285,3404813,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7575,45985,B5 4-70,Everest Ouyang,NA,865285,3404814,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7576,45985,B5 4-72,Everest Ouyang,NA,865285,3404815,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7577,45985,B5 4-47,Everest Ouyang,NA,865285,3404816,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7578,45985,B5 4-49,Everest Ouyang,NA,865285,3404817,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7579,45985,C13 4-56,Everest Ouyang,NA,865285,3404818,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7580,45985,C13 4-58,Everest Ouyang,NA,865285,3404819,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7581,45985,C13 4-60,Everest Ouyang,NA,865285,3404820,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7582,45985,C13 4-62,Everest Ouyang,NA,865285,3404821,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7583,45985,C13 4-64,Everest Ouyang,NA,865285,3404822,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7584,45985,C13 5-13,Everest Ouyang,NA,865285,3404823,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7585,45985,C13 5-15,Everest Ouyang,NA,865285,3404824,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7586,45985,C13 5-21,Everest Ouyang,NA,865285,3404825,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7587,45985,T5 4-6,Everest Ouyang,NA,865285,3404826,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7588,45985,T5 4-8,Everest Ouyang,NA,865285,3404827,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7589,45985,T5 4-10,Everest Ouyang,NA,865285,3404828,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7590,45985,T5 4-65,Everest Ouyang,NA,865285,3404829,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7591,45985,T5 4-67,Everest Ouyang,NA,865285,3404830,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7592,45985,T5 4-69,Everest Ouyang,NA,865285,3404831,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7593,45985,T5 4-71,Everest Ouyang,NA,865285,3404832,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7594,45985,T5 4-73,Everest Ouyang,NA,865285,3404833,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7595,45985,Prd 1-2,Everest Ouyang,NA,865285,3404834,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7596,45985,Prd 1-4,Everest Ouyang,NA,865285,3404835,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7597,45985,Prd 1-6,Everest Ouyang,NA,865285,3404836,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7598,45985,Prd 1-1,Everest Ouyang,NA,865285,3404837,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7599,45985,Prd 1-3,Everest Ouyang,NA,865285,3404838,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7600,45985,Prd 1-5,Everest Ouyang,NA,865285,3404839,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7601,45985,Prd 1-7,Everest Ouyang,NA,865285,3404840,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7602,45985,WT,Everest Ouyang,NA,865285,3404841,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7603,45985,Prd 2-8,Everest Ouyang,NA,865285,3404842,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7604,45985,Prd 2-10,Everest Ouyang,NA,865285,3404843,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7605,45985,Prd 2-9,Everest Ouyang,NA,865285,3404844,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7606,45985,Prd 2-11,Everest Ouyang,NA,865285,3404845,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7607,45985,Prd 2-13,Everest Ouyang,NA,865285,3404846,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7608,45985,Prd 2-15,Everest Ouyang,NA,865285,3404847,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7609,45985,Prd 2-21,Everest Ouyang,NA,865285,3404848,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7610,45985,Prd 2-23,Everest Ouyang,NA,865285,3404849,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DY3894,45968,MAST 268_1.5 LUC+,Natalie Geiger,NM_9.25.23 Batch Validation#13,864226,3399288,Powerplex,PDX,NA,human,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DY3895,45968,MAST 1065C_1.2 LUC+,Natalie Geiger,NM_9.25.23 Batch Validation#13,864226,3399289,Powerplex,PDX,NA,human,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DY3896,45968,MAST 1147_1.3 LUC+,Natalie Geiger,NM_9.25.23 Batch Validation#13,864226,3399290,Powerplex,PDX,NA,human,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DY3897,45968,MAST 139_1.4 LUC+,Natalie Geiger,NM_9.25.23 Batch Validation#13,864226,3399291,Powerplex,PDX,NA,human,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DY3898,45968,MAST 1067_1.4 LUC+,Natalie Geiger,NM_9.25.23 Batch Validation#13,864226,3399292,Powerplex,PDX,NA,human,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DY3899,45968,MAST 1137_1.5 LUC+,Natalie Geiger,NM_9.25.23 Batch Validation#13,864226,3399293,Powerplex,PDX,NA,human,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DY3900,45968,MAST 268_1.5 LUC+,Natalie Geiger,NM_9.25.23 Batch Validation#13,864226,3399294,Powerplex,PDX,NA,human,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DYE3953,45986,VSX2 2-6 Plate 125,Melody Allensworth,NA,866056,3408086,WGS,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DYE3954,45996,50OTX2SE1 4-37 p21 MRC 01.25.133,Natalie Geiger,NM_14.25.06,865870,3407388,RNAseq total straned,retina,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DYE3955,45996,50OTX2SE1 4-39 p21 MRC 01.25.133,Natalie Geiger,NM_14.25.06,865870,3407389,RNAseq total straned,retina,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DYE3956,45996,50OTX2SE1 4-43 p21 MRC 01.25.133,Natalie Geiger,NM_14.25.06,865870,3407390,RNAseq total straned,retina,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DYE3957,45996,50OTX2SE1 4-41 p21 MRC 01.25.133,Natalie Geiger,NM_14.25.06,865870,3407391,RNAseq total straned,retina,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
DYE3958,46000,2-21 VSX2,Melody Allensworth,NA,866056,3408087,WGS,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7611,46000,T5 4-12,Everest Ouyang,NA,866076,3408213,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7612,46000,T5 4-14,Everest Ouyang,NA,866076,3408214,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7613,46000,T5 4-75,Everest Ouyang,NA,866076,3408215,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7614,46000,T5 4-77,Everest Ouyang,NA,866076,3408216,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7615,46000,T5 4-79,Everest Ouyang,NA,866076,3408217,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7616,46000,T1 4-20,Everest Ouyang,NA,866076,3408218,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7617,46000,T1 4-81,Everest Ouyang,NA,866076,3408219,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7618,46000,T1 4-83,Everest Ouyang,NA,866076,3408220,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7619,46000,T1 4-85,Everest Ouyang,NA,866076,3408221,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7620,46000,T5 4-22,Everest Ouyang,NA,866076,3408222,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7621,46000,T5 4-24,Everest Ouyang,NA,866076,3408223,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7622,46000,T5 4-26,Everest Ouyang,NA,866076,3408224,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7623,46000,T5 4-87,Everest Ouyang,NA,866076,3408225,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7624,46000,T5 4-89,Everest Ouyang,NA,866076,3408226,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7625,46000,T5 4-91,Everest Ouyang,NA,866076,3408227,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7626,46000,N23 4-20,Everest Ouyang,NA,866076,3408228,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7627,46000,N23 4-22,Everest Ouyang,NA,866076,3408229,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7628,46000,N23 4-24,Everest Ouyang,NA,866076,3408230,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7629,46000,N23 3-81,Everest Ouyang,NA,866076,3408231,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7630,46000,N23 3-83,Everest Ouyang,NA,866076,3408232,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7631,46000,N23 3-85,Everest Ouyang,NA,866076,3408233,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7632,46000,N23 4-6,Everest Ouyang,NA,866076,3408234,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7633,46000,N23 4-8,Everest Ouyang,NA,866076,3408235,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7634,46000,N23 3-87,Everest Ouyang,NA,866076,3408236,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7635,46000,N23 3-89,Everest Ouyang,NA,866076,3408237,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7636,46000,N23 3-91,Everest Ouyang,NA,866076,3408238,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7637,46000,N23 3-93,Everest Ouyang,NA,866076,3408239,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7638,46000,N23 4-10,Everest Ouyang,NA,866076,3408240,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7639,46000,N23 3-95,Everest Ouyang,NA,866076,3408241,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7640,46000,N23 3-97,Everest Ouyang,NA,866076,3408242,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7641,46000,EC1 3-80,Everest Ouyang,NA,866076,3408243,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7642,46000,EC1 3-82,Everest Ouyang,NA,866076,3408244,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7643,46000,EC1 3-84,Everest Ouyang,NA,866076,3408245,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7644,46000,EC1 3-86,Everest Ouyang,NA,866076,3408246,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7645,46000,EC1 3-87,Everest Ouyang,NA,866076,3408247,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7646,46000,EC1 3-89,Everest Ouyang,NA,866076,3408248,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7647,46000,EC1 3-91,Everest Ouyang,NA,866076,3408249,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7648,46000,EC1 3-93,Everest Ouyang,NA,866076,3408250,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7649,46000,EC1 3-88,Everest Ouyang,NA,866076,3408251,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7650,46000,EC1 3-95,Everest Ouyang,NA,866076,3408252,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7651,46000,EC1 3-90,Everest Ouyang,NA,866076,3408253,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7652,46000,EC1 3-92,Everest Ouyang,NA,866076,3408254,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7653,46000,EC1 3-94,Everest Ouyang,NA,866076,3408255,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7654,46000,EC1 3-96,Everest Ouyang,NA,866076,3408256,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7655,46000,EC1 3-98,Everest Ouyang,NA,866076,3408257,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7656,46000,EC1 3-97,Everest Ouyang,NA,866076,3408258,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7657,46000,EC1 3-99,Everest Ouyang,NA,866076,3408259,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7658,46000,C13 4-66,Everest Ouyang,NA,866076,3408260,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7659,46000,C13 4-68,Everest Ouyang,NA,866076,3408261,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7660,46000,C13 4-70,Everest Ouyang,NA,866076,3408262,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7661,46000,C13 4-72,Everest Ouyang,NA,866076,3408263,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7662,46000,C13 4-74,Everest Ouyang,NA,866076,3408264,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7663,46000,C13 5-23,Everest Ouyang,NA,866076,3408265,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7664,46000,C13 5-25,Everest Ouyang,NA,866076,3408266,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7665,46000,C13 5-27,Everest Ouyang,NA,866076,3408267,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7666,46000,A12 4-48,Everest Ouyang,NA,866076,3408268,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7667,46000,A12 4-50,Everest Ouyang,NA,866076,3408269,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7668,46000,A12 4-52,Everest Ouyang,NA,866076,3408270,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7669,46000,A12 4-54,Everest Ouyang,NA,866076,3408271,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7670,46000,A12 4-56,Everest Ouyang,NA,866076,3408272,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7671,46000,A12 3-69,Everest Ouyang,NA,866076,3408273,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7672,46000,Prd 3-12,Everest Ouyang,NA,866076,3408274,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7673,46000,Prd 3-14,Everest Ouyang,NA,866076,3408275,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7674,46000,Prd 3-20,Everest Ouyang,NA,866076,3408276,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7675,46000,Prd 3-25,Everest Ouyang,NA,866076,3408277,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7676,46000,Prd 3-27,Everest Ouyang,NA,866076,3408278,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7677,46000,Prd 3-29,Everest Ouyang,NA,866076,3408279,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7678,46000,Prd 3-31,Everest Ouyang,NA,866076,3408280,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7679,46000,Prd 3-33,Everest Ouyang,NA,866076,3408281,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7680,46000,Prd 3-35,Everest Ouyang,NA,866076,3408282,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7681,46000,Prd 4-37,Everest Ouyang,NA,866076,3408283,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7682,46000,Prd 4-39,Everest Ouyang,NA,866076,3408284,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
MDSEQ7683,46000,Prd 4-41,Everest Ouyang,NA,866076,3408285,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025.xlsx,Sheet1
